P1, 0.6708333333333333,
P2, 0.7375,
P3, 0.7416666666666667,
P4, 0.7083333333333334,
P1, 0.725,
P2, 0.7208333333333333,
P3, 0.7208333333333333,
P4, 0.7,
P1, 0.775,
P2, 0.7125,
P3, 0.7125,
P4, 0.7541666666666667,
P1, 0.8053097345132744,
P2, 0.7477876106194691,
P3, 0.726027397260274,
P4, 0.7031963470319634,
P1, 0.8008849557522124,
P1, 0.8185840707964602,
P2, 0.7654867256637168,
P3, 0.7671232876712328,
P4, 0.7397260273972602,
P1, 0.8141592920353983,
P2, 0.7610619469026548,
P3, 0.7808219178082192,
P4, 0.7625570776255708,
P1, 0.8141592920353983,
P2, 0.7699115044247787,
P3, 0.7671232876712328,
P4, 0.7534246575342466,
P1, 0.8185840707964602,
P2, 0.7477876106194691,
P3, 0.7488584474885844,
P4, 0.7351598173515982,
P1, 0.8230088495575221,
P2, 0.7433628318584071,
P3, 0.7808219178082192,
P4, 0.6894977168949772,
P1, 0.8230088495575221,
P2, 0.7477876106194691,
P3, 0.7534246575342466,
P4, 0.7488584474885844,
