0,sample
11,0
5,1
7,2
6,3
8,4
4,5
12,6
1,7
10,8
2,9
9,10
3,11
8,12
5,13
11,14
2,15
10,16
4,17
7,18
3,19
12,20
6,21
9,22
1,23
8,24
5,25
10,26
2,27
11,28
1,29
9,30
6,31
12,32
4,33
7,34
3,35
12,36
6,37
10,38
1,39
11,40
5,41
9,42
4,43
8,44
2,45
7,46
8,47
3,48
1,49
11,50
3,51
10,52
5,53
7,54
4,55
9,56
2,57
12,58
6,59
10,60
2,61
1,62
9,63
4,64
12,65
7,66
8,67
6,68
11,69
5,70
11,71
4,72
7,73
6,74
8,75
5,76
9,77
2,78
12,79
3,80
10,81
1,82
9,83
1,84
6,85
11,86
5,87
12,88
2,89
7,90
10,91
3,92
8,93
7,94
4,95
10,96
1,97
11,98
3,99
12,100
5,101
9,102
6,103
12,104
1,105
10,106
4,107
9,108
5,109
11,110
3,111
8,112
2,113
7,114
6,115
7,116
6,117
9,118
1,119
12,120
5,121
11,122
2,123
10,124
3,125
8,126
4,127
8,128
1,129
12,130
3,131
10,132
2,133
11,134
6,135
7,136
5,137
9,138
4,139
7,140
5,141
9,142
1,143
11,144
2,145
12,146
3,147
10,148
4,149
8,150
6,151
8,152
6,153
10,154
1,155
12,156
3,157
7,158
2,159
9,160
4,161
5,162
9,163
1,164
7,165
2,166
8,167
4,168
12,169
3,170
10,171
5,172
11,173
6,174
7,175
4,176
2,177
3,178
10,179
5,180
9,181
12,182
6,183
11,184
3,185
10,186
1,187
9,188
2,189
7,190
6,191
8,192
5,193
12,194
4,195
11,196
3,197
7,198
5,199
10,200
4,201
8,202
6,203
9,204
2,205
12,206
1,207
7,208
1,209
11,210
2,211
8,212
4,213
10,214
6,215
9,216
5,217
12,218
3,219
10,220
1,221
9,222
2,223
7,224
4,225
8,226
5,227
12,228
6,229
11,230
3,231
7,232
2,233
12,234
5,235
8,236
6,237
10,238
3,239
11,240
4,241
9,242
1,243
9,244
2,245
12,246
4,247
8,248
6,249
10,250
3,251
11,252
5,253
7,254
1,255
7,256
4,257
9,258
5,259
12,260
6,261
11,262
3,263
8,264
1,265
10,266
2,267
10,268
1,269
12,270
5,271
7,272
4,273
9,274
3,275
11,276
2,277
8,278
6,279
7,280
6,281
8,282
3,283
10,284
2,285
9,286
4,287
11,288
5,289
12,290
1,291
12,292
6,293
11,294
1,295
9,296
5,297
10,298
4,299
7,300
3,301
8,302
2,303
9,304
3,305
12,306
1,307
7,308
2,309
8,310
5,311
11,312
4,313
6,314
10,315
11,316
5,317
10,318
7,319
1,320
8,321
6,322
12,323
3,324
9,325
4,326
8,327
6,328
12,329
4,330
10,331
1,332
7,333
3,334
9,335
5,336
11,337
2,338
10,339
1,340
7,341
3,342
5,343
8,344
4,345
12,346
2,347
9,348
6,349
12,350
2,351
8,352
1,353
10,354
3,355
9,356
4,357
11,358
6,359
7,360
5,361
10,362
6,363
7,364
5,365
8,366
2,367
11,368
3,369
9,370
4,371
12,372
1,373
8,374
1,375
11,376
2,377
3,378
9,379
12,380
6,381
10,382
4,383
7,384
5,385
11,386
1,387
8,388
5,389
12,390
4,391
7,392
10,393
2,394
9,395
6,396
8,397
1,398
7,399
5,400
12,401
4,402
10,403
3,404
2,405
6,406
8,407
1,408
12,409
4,410
11,411
5,412
7,413
6,414
9,415
3,416
10,417
2,418
9,419
5,420
10,421
4,422
11,423
6,424
8,425
2,426
7,427
3,428
12,429
1,430
11,431
2,432
12,433
4,434
7,435
3,436
9,437
5,438
8,439
6,440
1,441
8,442
3,443
9,444
1,445
7,446
4,447
10,448
6,449
11,450
5,451
12,452
2,453
11,454
1,455
10,456
6,457
12,458
2,459
8,460
4,461
7,462
5,463
9,464
3,465
8,466
5,467
9,468
6,469
12,470
2,471
7,472
1,473
10,474
4,475
11,476
3,477
8,478
4,479
10,480
2,481
7,482
1,483
11,484
5,485
3,486
12,487
6,488
9,489
4,490
11,491
10,492
1,493
8,494
5,495
12,496
2,497
7,498
10,499
3,500
6,501
11,502
2,503
12,504
4,505
8,506
5,507
7,508
3,509
9,510
1,511
9,512
4,513
11,514
2,515
12,516
1,517
7,518
3,519
8,520
6,521
10,522
5,523
12,524
8,525
4,526
1,527
10,528
5,529
6,530
9,531
3,532
11,533
2,534
9,535
5,536
12,537
6,538
8,539
3,540
11,541
2,542
7,543
4,544
10,545
1,546
1,547
8,548
9,549
10,550
3,551
11,552
5,553
12,554
2,555
9,556
3,557
10,558
1,559
11,560
2,561
12,562
6,563
8,564
5,565
7,566
11,567
4,568
2,569
7,570
1,571
9,572
3,573
10,574
5,575
8,576
4,577
12,578
6,579
7,580
4,581
10,582
6,583
8,584
3,585
12,586
5,587
9,588
1,589
11,590
2,591
10,592
8,593
11,594
3,595
4,596
7,597
9,598
1,599
12,600
2,601
4,602
10,603
3,604
9,605
6,606
7,607
5,608
8,609
1,610
11,611
2,612
10,613
6,614
8,615
5,616
7,617
4,618
12,619
1,620
11,621
3,622
9,623
2,624
8,625
1,626
12,627
2,628
10,629
6,630
7,631
5,632
3,633
11,634
9,635
4,636
8,637
5,638
12,639
3,640
11,641
2,642
9,643
6,644
7,645
1,646
10,647
12,648
4,649
6,650
8,651
5,652
10,653
1,654
7,655
3,656
9,657
4,658
2,659
7,660
11,661
6,662
12,663
1,664
10,665
5,666
9,667
3,668
8,669
12,670
2,671
3,672
11,673
5,674
8,675
1,676
10,677
2,678
7,679
6,680
9,681
7,682
4,683
2,684
10,685
6,686
8,687
1,688
4,689
11,690
5,691
12,692
3,693
12,694
2,695
10,696
4,697
9,698
6,699
8,700
1,701
7,702
5,703
11,704
3,705
11,706
2,707
9,708
5,709
12,710
1,711
8,712
6,713
7,714
4,715
3,716
9,717
6,718
10,719
5,720
11,721
1,722
8,723
3,724
12,725
4,726
7,727
2,728
12,729
4,730
11,731
7,732
8,733
3,734
9,735
5,736
10,737
6,738
11,739
6,740
4,741
7,742
5,743
9,744
2,745
10,746
3,747
8,748
1,749
12,750
6,751
9,752
1,753
7,754
4,755
11,756
2,757
10,758
5,759
8,760
3,761
12,762
6,763
8,764
5,765
10,766
2,767
11,768
9,769
3,770
4,771
10,772
4,773
8,774
2,775
7,776
5,777
11,778
3,779
9,780
6,781
12,782
1,783
9,784
3,785
11,786
5,787
12,788
2,789
10,790
6,791
8,792
1,793
7,794
4,795
6,796
8,797
5,798
11,799
4,800
12,801
2,802
7,803
1,804
10,805
3,806
10,807
4,808
7,809
2,810
9,811
1,812
12,813
6,814
8,815
3,816
11,817
5,818
9,819
4,820
10,821
1,822
7,823
8,824
6,825
11,826
2,827
12,828
5,829
8,830
5,831
12,832
3,833
10,834
6,835
11,836
2,837
9,838
4,839
7,840
1,841
12,842
3,843
8,844
1,845
11,846
2,847
7,848
6,849
10,850
5,851
9,852
4,853
10,854
4,855
7,856
1,857
11,858
6,859
12,860
3,861
9,862
5,863
8,864
2,865
10,866
3,867
7,868
2,869
11,870
5,871
9,872
4,873
12,874
1,875
8,876
6,877
10,878
3,879
7,880
9,881
11,882
12,883
2,884
8,885
4,886
9,887
1,888
10,889
6,890
8,891
5,892
7,893
3,894
12,895
2,896
11,897
4,898
8,899
4,900
7,901
3,902
12,903
1,904
11,905
5,906
6,907
10,908
2,909
7,910
2,911
12,912
1,913
10,914
5,915
11,916
6,917
8,918
3,919
9,920
4,921
8,922
4,923
11,924
1,925
12,926
7,927
3,928
5,929
10,930
2,931
9,932
6,933
10,934
4,935
12,936
5,937
8,938
6,939
7,940
1,941
11,942
2,943
9,944
3,945
7,946
3,947
9,948
5,949
10,950
1,951
12,952
6,953
11,954
4,955
8,956
2,957
10,958
12,959
2,960
4,961
9,962
3,963
7,964
6,965
11,966
5,967
8,968
1,969
7,970
6,971
12,972
4,973
9,974
5,975
11,976
3,977
8,978
1,979
10,980
2,981
7,982
4,983
8,984
2,985
10,986
6,987
9,988
3,989
12,990
1,991
5,992
8,993
5,994
11,995
2,996
9,997
3,998
12,999
4,1000
10,1001
6,1002
7,1003
1,1004
8,1005
1,1006
12,1007
6,1008
11,1009
3,1010
7,1011
5,1012
9,1013
4,1014
10,1015
2,1016
12,1017
4,1018
8,1019
5,1020
7,1021
2,1022
3,1023
10,1024
9,1025
1,1026
12,1027
3,1028
9,1029
4,1030
7,1031
5,1032
10,1033
6,1034
11,1035
1,1036
8,1037
2,1038
8,1039
9,1040
4,1041
5,1042
12,1043
11,1044
7,1045
6,1046
10,1047
1,1048
10,1049
6,1050
8,1051
9,1052
4,1053
7,1054
3,1055
11,1056
5,1057
12,1058
1,1059
12,1060
3,1061
9,1062
1,1063
10,1064
6,1065
8,1066
4,1067
11,1068
2,1069
7,1070
5,1071
11,1072
3,1073
10,1074
4,1075
8,1076
1,1077
12,1078
6,1079
9,1080
5,1081
7,1082
2,1083
12,1084
3,1085
7,1086
5,1087
10,1088
1,1089
8,1090
11,1091
4,1092
9,1093
2,1094
7,1095
3,1096
8,1097
6,1098
11,1099
5,1100
2,1101
1,1102
10,1103
4,1104
10,1105
6,1106
8,1107
2,1108
12,1109
4,1110
9,1111
3,1112
11,1113
5,1114
7,1115
1,1116
9,1117
6,1118
10,1119
5,1120
12,1121
4,1122
11,1123
1,1124
7,1125
2,1126
8,1127
3,1128
4,1129
12,1130
1,1131
9,1132
8,1133
10,1134
6,1135
11,1136
2,1137
10,1138
3,1139
12,1140
4,1141
8,1142
6,1143
7,1144
